"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"G3BP1__1438",-0.25951709082155,26.5976810401403,-2.73750821573495,0.0142360640376946,0.0508297499575392,-4.00699383526593
"MAP1A__281",0.392491477117662,24.0230246915738,2.73363665645277,0.0143511185332987,0.0511566876686163,-4.01468316043851
"SSB__678",-0.219341438723951,27.3788498422988,-2.732277792313,0.0143917127236135,0.0512175658693305,-4.01738103951009
"IARS2__2000",0.360876355450813,25.5566971852269,2.72962876132124,0.0144711665658064,0.051416314486666,-4.02263895579337
"TES__2062",1.22124280725065,23.6228368841888,2.72328371648483,0.0146631956442314,0.0520137461125992,-4.0352250603833
"LRRC59__1789",0.250033195418347,27.8171675074109,2.7221396028201,0.0146980812495164,0.0520527170104825,-4.03749335813429
"YY1__906",-1.02352316647872,23.8971894870923,-2.71580715067126,0.0148926136018508,0.0526560266636866,-4.05004140724631
"CNDP2__1828",0.194003431977517,25.6148092903538,2.71192868034091,0.0150129788774791,0.0529955721153152,-4.05772127712062
"NCOA5__1966",-1.45573353207831,25.9105539976562,-2.71000853012054,0.0150729145285482,0.0531210482899319,-4.06152186850972
"ECHS1__955",0.310304094532338,25.775414867859,2.70588210381074,0.0152024955110183,0.053491171604197,-4.06968589380806
"USP14__1184",0.187941195982191,25.8470214081436,2.70262734352524,0.0153054577429209,0.0537665918775511,-4.0761219775616
"NPEPPS__289",0.248355496341521,28.910052022196,2.69927231888163,0.0154122923215906,0.0540547064032596,-4.08275320215905
"AKT1__972",0.278913003527059,23.6262116431497,2.69722206650056,0.0154779307922111,0.0541893198292646,-4.08680397050147
"CLGN__468",0.837709054388402,23.5253253562965,2.69625913206884,0.0155088514799416,0.0541893198292646,-4.08870606873688
"SMARCC1__1771",-1.09939121855011,24.284601544052,-2.69574718231342,0.0155253147720207,0.0541893198292646,-4.08971722333792
"GLB1__818",1.23580333133134,23.5993169422399,2.69385376585379,0.015586349128755,0.0543153094438855,-4.09345627309651
"DDX17__127",-0.306770137879923,26.5773278554494,-2.69218625740527,0.0156402919330975,0.0544162233710643,-4.09674836340762
"NPTN;DKFZp566H1924__2060",1.19068958541898,23.6846868332555,2.68973819489022,0.0157198097510269,0.0546056549246196,-4.10158003208996
"FBL__880",-0.208485825574932,26.5680338187938,-2.6865033061052,0.0158254801762127,0.0548851844327888,-4.10796200964173
"G3BP2__2095",-0.228588824532384,25.5695842170799,-2.68428983255033,0.0158981773881655,0.054979327866358,-4.1123271515781
"DNPEP__2",0.560706776877975,23.8351842005895,2.68348293682977,0.0159247578622039,0.054979327866358,-4.11391806271106
"PPM1G__487",-0.275620417594318,26.7204193501419,-2.68337385697786,0.0159283544002167,0.054979327866358,-4.11413311498741
"RIC8A__1980",0.322899112033593,27.8900926960902,2.68208645020378,0.0159708611543435,0.0550388221426585,-4.11667099471639
"RSU1__1542",1.02275069417014,24.4876885663398,2.67805416869582,0.0161047012820588,0.0554123845060412,-4.12461678579018
"ARPC4;ARPC4-TTLL3__316",0.291432600276746,26.7268778800435,2.67537316719094,0.0161942838661692,0.055632729117534,-4.12989721788719
"POFUT1__1944",0.793835056816796,24.07456661434,2.66703494720161,0.0164759581374363,0.056443293295437,-4.14630661455306
"ADNP__1936",-0.93171059858442,23.817009936601,-2.66685572733265,0.016482063606932,0.056443293295437,-4.14665909189612
"PGM3__618",1.0507952558415,24.6780180145956,2.65663313889097,0.016833925001228,0.0575577529869301,-4.16674856999681
"PFDN6__482",-0.389561545848714,25.8519184256644,-2.64608172360348,0.0172046403818754,0.058590594363676,-4.18745185603179
"NUP93__1688",-0.365403966079569,25.1772833304256,-2.64597183901037,0.0172085418770756,0.058590594363676,-4.18766728986004
"ACTL6A__637",-0.229815935842755,25.9985693335177,-2.64574204388984,0.0172167035779397,0.058590594363676,-4.1881178021603
"DDX39B__1466",-0.31443036398608,27.6070730936586,-2.63993166612928,0.0174243071223642,0.0591659618616522,-4.19950376623083
"TBL2__279",0.38762371931421,23.9046410422915,2.63949224715297,0.0174401044605972,0.0591659618616522,-4.20036443556855
"ATRX__1068",-1.14287615116135,23.7658802223468,-2.63356755176191,0.0176544418418681,0.0597999600802314,-4.21196317671724
"UFD1L__1767",0.25882607416801,24.8389052151835,2.63191116301149,0.0177148138786266,0.0598435277116951,-4.21520398183247
"MYL6__1218",0.459117397098698,29.5261544859071,2.63170732925619,0.017722256829221,0.0598435277116951,-4.21560273504199
"RBMX__1020",-0.281363995971301,28.4045600100006,-2.62656037127748,0.0179111904908077,0.0603878837290701,-4.22566737614915
"ATP1A1__667",0.239013553224865,26.5983779184845,2.62367351921914,0.0180180013726423,0.0606541066300076,-4.23130895196914
"PRPF4B__1453",-0.730239229584509,23.7506957162327,-2.62129458964981,0.0181064765930808,0.0608578796600771,-4.23595601582104
"EEA1__1523",0.545601068108734,23.7700736426453,2.61761249270553,0.0182442367383595,0.0612264215965286,-4.24314530101566
"ALDOC__743",0.294619280373759,27.2305577038734,2.61624596230528,0.0182956176157595,0.0612619423315817,-4.24581238831216
"MOGS__1463",1.32916851885351,24.5767516946776,2.61583553538509,0.0183110764269328,0.0612619423315817,-4.24661331526631
"PIP4K2A__1083",1.12380141773816,23.7451896938337,2.61141544892958,0.0184783520552915,0.0617267649945167,-4.25523559286598
"NAE1__1456",0.349237185765233,24.7140199654476,2.60532381418963,0.0187112779694603,0.06240913233918,-4.26710865360861
"LSM3__1267",-0.204862139993512,26.116138504657,-2.60292726345186,0.0188036805607425,0.0626214315921976,-4.27177655152509
"RANGAP1__1065",0.278399394960633,25.5674387325517,2.59669050096394,0.0190461928169695,0.0633322258860453,-4.28391583694528
"LARP1__1629",-0.512692701540058,25.5531878373603,-2.59520746016521,0.0191042972242446,0.0634285965768365,-4.2868006452929
"BTF3__864",-0.250634047429571,27.8561904524501,-2.59190032330288,0.0192344775321755,0.0637636104491297,-4.29323119019679
"SRPRB__2159",0.358106245887175,25.897284493618,2.59023213500736,0.0193004635843119,0.0638851211043029,-4.29647358185468
"DNM1__96",-0.994366457091836,23.5995453277602,-2.58836501937917,0.0193745741764196,0.0640331146528709,-4.30010157787093
"PDCL3__1934",-0.566503340422468,24.1195488742191,-2.58135651825149,0.0196551859727603,0.0648621137101091,-4.31370994866541
"CAPRIN1__1492",-0.222379920335214,26.7771446008592,-2.57722287137978,0.019822502737391,0.0653152964629918,-4.3217288970146
"VAPA__2039",0.301876086078931,26.0999941038468,2.57011447802631,0.020113403547297,0.0661737053263033,-4.33550582022384
"HNRNPD__336",-0.188222237289246,29.7529292790199,-2.56846181121374,0.0201816164169824,0.0662268236828199,-4.33870655914056
"LMNB1__870",-0.421917038596831,27.4199074023952,-2.56825027949947,0.0201903631429717,0.0662268236828199,-4.33911617145319
"PTPN11__1384",-0.749124791495838,24.7620998407614,-2.56450055942501,0.0203460121304009,0.0666370141654333,-4.34637477009119
"NOC2L__2142",-0.309000475108419,24.4176562539173,-2.56152792712863,0.0204702151536854,0.0668696316917124,-4.35212586871348
"BPNT1__631",0.275726974059772,25.0107138683764,2.56133166058528,0.020478440926709,0.0668696316917124,-4.35250548114318
"DDX27__207",-0.507709338744657,25.3510295811747,-2.55378933305153,0.0207969415426019,0.0678079920356091,-4.36708410213291
"HNRNPA3__1150",-0.255581995255092,29.0557761041594,-2.55264014695192,0.0208458814190631,0.0678659637230483,-4.36930374109102
"HNRNPU__1354",-0.290482802865053,29.4655614295818,-2.54963844848525,0.0209742303694048,0.0681181637140343,-4.37509944240324
"SLC25A6__780",0.13919479296564,28.6972263762549,2.54929637659262,0.0209889045275743,0.0681181637140343,-4.37575972951724
"SMS__1162",0.37273110960394,25.0156513454946,2.54863801099955,0.0210171744792613,0.0681181637140343,-4.37703043689773
"TTLL12__1476",-0.861705216143214,23.6775168967202,-2.54719106818874,0.0210794328261905,0.0682184319397368,-4.37982267113986
"LIMCH1__2104",-0.858793476255801,24.2429149339658,-2.54299049328234,0.021261167445768,0.0686162700401899,-4.38792480920458
"ITGB3__352",1.11075203236655,23.7282297826039,2.54289369262863,0.0212653729463398,0.0686162700401899,-4.38811145119717
"GAL__885",2.43374864495641,24.538766595639,2.53917561365205,0.0214275041033725,0.0690371360016943,-4.39527795577136
"ABCF1__1706",-0.269697092492329,25.4076140840124,-2.53821777305212,0.0214694616457318,0.0690701439651459,-4.39712342694746
"PDCD6IP__1729",0.272302864240231,25.8722033707999,2.53663833999317,0.0215388180568947,0.0691830276446901,-4.40016585424157
"EEF2__793",-0.165842298904661,29.3641959018277,-2.53549923334279,0.0215889707507278,0.0691830276446901,-4.40235957527759
"NAP1L4__1858",-0.242846676382829,26.9078721813013,-2.53525261808756,0.0215998433417765,0.0691830276446901,-4.40283445640883
"ITGA3__912",1.25327779397776,23.858428084624,2.52705333198611,0.0219643009715143,0.0702443824282287,-4.41861139578298
"GLOD4__1963",-0.208907419280951,25.6935760930665,-2.52635264410396,0.0219957157098494,0.0702443824282287,-4.41995860401196
"GNB1__1286",0.357144762399898,27.5908465563929,2.52308840579616,0.0221426277586307,0.070610019411856,-4.42623255848713
"LRPAP1__963",0.867103230562524,23.8963105847715,2.52234739313746,0.0221761075704607,0.0706133951585721,-4.42765630511313
"NSDHL__1553",0.82282433189653,23.8096519184758,2.50756124303182,0.0228542837750399,0.0726666132292508,-4.45602682341227
"DDB1__1564",-0.30127189149281,25.8948468153529,-2.50602949181055,0.0229256514026341,0.0727238932655443,-4.45896157223749
"PRPF3__503",-0.388606295072915,24.4010960402031,-2.50574179662576,0.0229390792807295,0.0727238932655443,-4.45951269035588
"SF3B2__1448",-0.180565430762776,26.7117488775157,-2.50307422733978,0.023063940684112,0.0729992361400622,-4.4646214201835
"RHEB__1539",-1.0110297739517,24.5083603963857,-2.50227520172757,0.023101465947124,0.0729992361400622,-4.46615117908212
"ADSS__962",-1.22217972555656,24.7621906242076,-2.50174326487689,0.0231264797688902,0.0729992361400622,-4.46716946674229
"TMX1__1941",0.197909488162196,25.4529616225891,2.49933290585672,0.0232401464110818,0.0731933565939019,-4.47178240120128
"NANS__1992",0.911238826475316,24.5696641855255,2.49901474610106,0.0232551895146832,0.0731933565939019,-4.47239114443803
"S100A10__1223",-0.955084509142424,25.4341581182028,-2.49724417671476,0.0233390734498538,0.0733513736995406,-4.47577818256556
"PPP1R8__1420",-0.20739143951667,25.042893671588,-2.49273719629399,0.0235538944267352,0.0739198588781403,-4.48439499132279
"TFAM__1346",-0.266926140589174,25.5245917030487,-2.49154344646174,0.0236111061329532,0.0739927901547801,-4.4866761198238
"SMC1A__1499",-0.983827395694739,25.4850388497066,-2.48953287606543,0.023707762219084,0.0741889455648922,-4.49051698666178
"TOR1AIP1__372",0.362667701235061,25.444956889233,2.48224886861534,0.024061077674239,0.0751865526176363,-4.50442010219641
"HLA-A__679",1.02159830991202,23.5760887420977,2.47934256409306,0.0242034350895945,0.0755230395775598,-4.50996223952987
"VCP__1195",0.210924673292514,27.7393145236008,2.47841865286963,0.0242488569531086,0.0755565242401581,-4.51172345844698
"PPIE__2100",-0.290266688146573,24.1656776126827,-2.47227628959714,0.0245528864309716,0.0763945523523659,-4.52342478766783
"SRM__859",-0.24712454146875,24.9978768032014,-2.4687625417171,0.0247284232148469,0.0768309639970564,-4.53011255988982
"CTBP1__1442",-0.252105825705918,25.8461199147018,-2.46532007574792,0.0249015483353537,0.0772586499635332,-4.53666041535
"CORO1B__1874",0.179808098481871,26.4424366117278,2.46439565057397,0.0249482332596109,0.0772933883917961,-4.53841803131524
"LIG1__850",-0.685293453718824,23.526117132986,-2.46289274378091,0.0250243089032705,0.0774189556694933,-4.54127486900391
"AAK1__1577",0.76396766657599,24.2804751386582,2.458220604047,0.0252622094291039,0.0780441023214017,-4.55015087512191
"POGZ__1656",-0.30183196324197,23.8586889229826,-2.4559308982513,0.0253795769950494,0.0782956355456339,-4.55449794598421
"RDX__138",1.05215051598429,25.8986272482027,2.4486579243473,0.0257558036581586,0.0793439043387121,-4.56829339882451
"BZW2__270",-0.191845929167155,24.3638905771305,-2.44696186117835,0.0258442934915823,0.0795040554020709,-4.57150776737297
"ETFA__799",-0.238625578570637,24.8904026146376,-2.44454168318472,0.0259710597125986,0.079781337170719,-4.57609267219342
"CHCHD2;CHCHD2P9__2173",-0.312230105571476,26.8036501495856,-2.44288344557948,0.0260582546332551,0.0799364487200417,-4.57923289420647
"ACTR1B__1042",0.15318557695128,25.6703006776518,2.43950041391012,0.0262370009330979,0.0803715724786036,-4.58563628007523
"TRIM28__1437",-0.235842237520064,27.9701524018393,-2.4364994509724,0.0263965270140019,0.0807466795456405,-4.59131300093049
"IDH2__1090",-0.257577183253616,27.1934540042441,-2.43495595798485,0.0264789320544544,0.0808851528956546,-4.59423144357273
"SLC25A13__2078",-0.280845065406115,25.577341375908,-2.42750619530306,0.0268800846143115,0.0819955522268493,-4.60830521623702
"EDC3__1809",-0.822599149218565,23.375022745588,-2.42623733001053,0.0269489780465574,0.0820907331264365,-4.61070027026331
"EHD4__1932",0.985029985333522,23.7086455672123,2.42529672416011,0.02700015581405,0.0821317588868728,-4.61247533345668
"WDR61__1921",-0.179950678124786,24.4306119369797,-2.41733658681833,0.0274369404888219,0.0833440116940783,-4.62748420623033
"TCEB2__1538",-0.2517702910013,26.9661111032956,-2.41515849100238,0.0275576096132661,0.0835939745650328,-4.63158692169368
"DNAJA1__971",-0.176400405124941,26.9042202536094,-2.40990523604773,0.0278507037761781,0.0843655533025255,-4.6414748134843
"WBP11__2126",-0.311658446478422,24.8397663947824,-2.40719846170354,0.028002864580617,0.0847086653563665,-4.64656559066978
"SEC23IP__2175",0.205849587008938,25.2723815100455,2.4046902590459,0.0281445601713858,0.0850192122791655,-4.65128045259214
"PGP__168",-0.501977547011627,23.2996467417342,-2.4004813132897,0.0283838511762137,0.0856233072878027,-4.6591870205901
"UQCRQ__466",0.58221656663563,24.88880935715,2.399460635639,0.0284421670990862,0.0856805531698614,-4.66110337376662
"PUF60__106",-0.214458859842615,26.2081839842572,-2.3967159012295,0.028599545104204,0.086035648117343,-4.666254744897
"SMNDC1__585",-0.653589234636854,25.1463519995321,-2.39544699373507,0.0286725781321116,0.0861363795472262,-4.66863529252212
"EIF3J__576",-0.205156199739783,25.8656375934362,-2.39377316114421,0.0287691849574729,0.0863075548724187,-4.67177457158434
"GGCT__548",-1.22828942569625,25.3229860663756,-2.39165488012881,0.0288918818345746,0.0865564217822605,-4.67574589201499
"IRF2BPL__1930",0.46109672011287,23.7920538522506,2.39053305305596,0.0289570601332743,0.0866325233108124,-4.67784838576275
"GNPNAT1__1806",-1.17906733364634,23.7517117803063,-2.38971000036504,0.0290049673836025,0.0866568161337259,-4.67939062141869
"TIGAR__1982",0.716213287257688,23.6372079229538,2.38879133694919,0.0290585277120326,0.0866979087079549,-4.68111170792412
"CTBP2__1212",-0.344595228745725,25.8018664224351,-2.38755482472451,0.0291307660232299,0.0867945395329613,-4.68342776645715
"DNAJC2__1849",-0.659659155406022,24.1245825427203,-2.38632673224804,0.0292026792872652,0.0868899391907974,-4.685727477287
"LANCL1__517",-1.16316367483851,24.5607335086429,-2.38471723916051,0.0292971785052973,0.0870521893377047,-4.68874052248269
"PLXNB2__473",0.543494021848296,23.7611905281133,2.38069737970991,0.0295344541740736,0.0875499092716425,-4.696261556658
"NAPG__1859",0.769879059670661,23.866690955538,2.38051807682204,0.029545079575141,0.0875499092716425,-4.69659688263969
"GRPEL1__1958",0.692239233764923,25.5957223694205,2.37728861745353,0.0297370708231124,0.0879991036042648,-4.70263439093703
"RPL36__2143",-0.189315619316538,28.2423745894765,-2.36939078503422,0.0302115379617341,0.08928185845408,-4.71738254390024
"RET__711",0.953386263782406,23.7960911019783,2.36833203362724,0.0302756799200784,0.0893501773251094,-4.71935778845841
"TUBB4B__1325",-0.238006416144696,31.5583511610116,-2.36707495747709,0.0303520026540818,0.0894542107991748,-4.72170247035815
"ATP13A1__1970",0.371460811600201,24.2982374662994,2.36600407650038,0.0304171628403351,0.0895251090084459,-4.72369937967152
"PITPNB__1091",-0.311078518933293,25.6374415217518,-2.36456294490411,0.0305050586897116,0.0896626421406097,-4.72638600499113
"PUS7__1833",-0.821071076574476,23.4823957825658,-2.3636459511493,0.0305611107586163,0.0897063331971245,-4.72809508737168
"U2AF2__916",-0.276765440930387,26.9662197246992,-2.36078121518386,0.0307368425450001,0.0900926083830338,-4.73343223922729
"FUBP1__1788",-0.262827747295987,27.5250908286244,-2.36015412174547,0.0307754364724413,0.0900926083830338,-4.73460011985187
"MARCKS__947",-0.321712443788464,28.705183200448,-2.3590574679155,0.0308430382050217,0.0901693116919964,-4.73664212700111
"SNX3__530",-0.19768941684692,25.0404030477079,-2.35695917659493,0.0309727722978377,0.090427209201998,-4.7405479071104
"HCFC1__170",-0.543780474533854,25.6285318713705,-2.35018135522093,0.0313953336708464,0.0915382017872871,-4.75315241641839
"SRRT__1905",-0.219257806688379,25.5883366324244,-2.34876314390345,0.0314844316024334,0.0916683977080558,-4.75578753560715
"FASN__1097",-0.20523975792042,27.7540370962078,-2.34813191108869,0.0315241643174168,0.0916683977080558,-4.75696014791471
"DIABLO__1989",0.280927206994626,25.4551312235355,2.34385413709817,0.0317946659328501,0.0923317098689966,-4.76490262592003
"ETF1__1276",-0.179064040040661,25.5023648365817,-2.33876128740503,0.0321195388646338,0.09311840149881,-4.77434899143961
